Customer_ID,LOB_Code,Product_Name,Customer_Type,Age,Annual_Income,Missed_Payments,Delinquent_Days,PenaltyFee_Amount,Probability_of_Default,DTI,OnTime_Payments,Bullet_Flag,Inactive_Flag,Total_Reachouts,Successful_Reachouts,Last_Campaign,Risk_Rating,Primary_Credit_Score,Total_Credit_Accounts
433936345443,C,Line of Credit,C,25,74954,9,19,46.43908007723947,0,0.22707196512032268,0,1,1,20,9,Investing Banking Hassle-Free,5,753.5062381663563,9
653130153280,R,Line of credit,R,40,90696,8,37,29.702975328798527,0,0.41149614428755127,1,1,0,33,11,Student Fitness 101,9,577.3657366366097,9
938844079423,C,Personal Loan,C,23,50406,10,76,20.01710251672984,0,0.2773714109434076,0,1,1,27,7,Savings Challenge 101,1,522.8068263236554,2
765218692016,R,Personal Loan,R,18,50556,3,62,44.28968063289344,0,0.14278236980165288,1,0,0,14,11,Small Business More Made Easy,9,886.1705905965391,5
679849312112,C,Home Improvement,C,66,46817,10,16,39.278286031663356,0,0.2225105299299606,0,1,0,6,10,Financial More Bonanza,4,852.3673061675107,4
634203495480,R,Car Loan,R,20,50569,3,26,37.405478232959624,0,0.3567452672425051,1,0,0,26,8,Credit Loan Made Easy,8,433.1551823422444,5
447082454911,C,Personal Loan,C,27,74728,13,44,39.347569175661704,0,0.23043414198482137,1,0,1,8,12,Retirement Planning For a Better Tomorrow,7,826.0498947916076,9
774719863068,R,Personal Loan,R,22,51414,4,17,22.017627998539144,0,0.2326924474093329,1,1,1,12,14,Financial Banking Bonanza,6,862.2010938826793,6
398564890572,C,Home Improvement,C,70,47877,10,70,41.19127110942752,0,0.3009317667851549,1,0,0,20,8,Savings Investment Hassle-Free,6,674.3536464144929,3
468896231485,R,Line of Credit,R,24,51182,12,29,12.155572355004335,0,0.12881192759324928,1,1,1,20,14,Credit Investment Bonanza,3,592.3995513807822,7
307253774885,R,Car Loan,R,20,50559,1,2,34.13848356145046,0,0.25698344705094883,1,0,0,10,12,Credit Fitness 101,6,740.9987214082763,6
182116296220,C,Car Loan,C,23,50796,4,14,25.482201378945636,0,0.33949888698852815,1,0,1,13,13,Financial Fitness For a Better Tomorrow,9,687.622331565672,4
539562463242,R,Home Improvement,R,67,47769,7,18,47.48017719780523,0,0.3407371213163215,1,0,0,16,7,Financial More 101,4,655.7199222558417,4
218890733915,R,Real Estate,R,40,90481,9,42,44.91411817641931,0,0.3086275808942905,1,0,0,17,8,Savings Banking Bonanza,5,572.2253382254733,7
673168551891,C,Car Loan,C,26,74227,5,32,23.09025647379847,0,0.224120143386694,1,0,0,10,10,Investing Challenge Hassle-Free,5,469.2235682118842,9
517119398424,R,Personal Loan,R,37,89375,3,60,34.43260021291565,0,0.2950616976864459,0,1,1,15,7,Savings Fitness For a Better Tomorrow,2,753.6381990191863,7
424941593355,C,Car Loan,C,25,73679,13,22,43.8959922609558,0,0.2298644813323777,0,0,0,19,8,Credit Planning Bonanza,4,539.3131110714472,8
764369138260,C,Personal Loan,C,39,89321,4,74,39.09459329632433,0,0.1707743606816446,1,0,1,28,15,Green Loan 101,3,728.2288364771289,7
753377564749,R,Equipment Finance,R,42,90975,2,89,9.971381623241722,0,0.3353611019617275,1,0,1,19,6,Credit Rewards Made Easy,5,756.2664137328808,5
673382364559,R,Line of Credit,R,19,50099,11,90,25.15819387764533,1,0.3656704319853223,0,1,1,21,11,Investing Relief Hassle-Free,9,812.2548234215433,8
109562521922,C,Home Improvement,C,37,90037,10,41,22.622158260674112,0,0.3365658025413381,1,0,0,15,9,Retirement Planning 101,4,699.9993828702972,2
151036525427,C,Line of credit,C,48,96782,3,19,25.63864870677395,0,0.25874467166687143,0,0,1,17,16,Student Planning For a Better Tomorrow,2,745.1827279030579,1
140818551249,C,Home Improvement,C,37,90776,11,84,19.378230592398268,1,0.2972724001240776,1,0,1,16,11,Green Relief Hassle-Free,5,464.10032336883813,2
978727864815,C,Real Estate,C,56,74507,13,0,40.298375454056114,0,0.42066317372418705,0,1,0,24,10,Credit Challenge Made Easy,4,751.3159422957026,4
101262111701,C,Real Estate,C,60,75046,8,27,20.33118605187113,0,0.20732037966166567,1,0,1,19,18,Financial Investment Made Easy,4,701.2505569693254,2
205474018327,R,Real Estate,R,61,74288,0,41,21.80373607129662,0,0.1934044699673218,1,0,1,31,11,Investing Planning Bonanza,9,835.4673342243692,9
561344976023,C,Line of Credit,C,18,50249,1,65,53.635923389444685,0,0.2808832010563042,0,1,1,30,9,Financial Fitness Made Easy,7,841.402083427069,8
596201790648,R,Equipment Finance,R,40,89185,12,44,37.35323717822469,0,0.21162209355102038,0,1,0,18,6,Credit Rewards Made Easy,4,576.011054534001,9
857950552382,C,Real Estate,C,38,90107,14,78,49.36022729770193,0,0.2261991960037227,1,0,1,20,8,Financial Loan Made Easy,5,614.5164317493468,5
581573481924,C,Real Estate,C,52,96385,11,31,28.895789045786664,0,0.3425734154732739,0,0,0,22,10,Student More Hassle-Free,9,519.331409333498,8
463542728415,R,Car Loan,R,27,73782,1,64,45.25221724636679,0,0.30770732350406504,1,1,1,15,5,Student Loan 101,5,699.5939991750552,6
436714843742,R,Home Improvement,R,68,46485,4,8,52.25182062495257,0,0.21406499523758027,0,1,1,9,9,Small Business Relief Bonanza,2,670.537957202121,6
268733421702,C,Real Estate,C,51,97337,11,67,57.344130563160185,0,0.2637883945297731,1,1,0,13,14,Investing Fitness Hassle-Free,7,547.4942587380389,9
926892027608,R,Equipment Finance,R,64,73489,4,0,34.61483990461791,0,0.2512121175955023,0,0,0,25,11,Savings Rewards Bonanza,2,535.645608261949,6
115516670416,C,Home Improvement,C,66,47140,15,42,24.79142217564205,0,0.10004196099153317,0,1,0,13,9,Small Business Investment 101,8,750.1378129916712,3
425286134594,R,Real Estate,R,41,90405,5,81,41.89060747365328,0,0.16392209274442485,0,0,0,17,4,Savings Challenge Made Easy,7,677.785699203207,3
414373764269,C,Equipment Finance,C,65,47598,12,90,51.75051791477994,0,0.2921554269884785,1,0,0,19,11,Mobile Planning For a Better Tomorrow,8,990.4006421108545,2
341986114234,C,Line of credit,C,44,90157,5,5,26.91342078349326,0,0.30695952442930996,1,0,1,27,5,Investing Fitness 101,1,814.4067702120288,6
689297857203,C,Real Estate,C,69,47491,11,14,25.426101290831305,0,0.26839025400644223,1,1,0,30,4,Savings Investment 101,4,612.9048719505473,4
596260494806,R,Equipment Finance,R,51,97977,1,15,35.04296172217451,0,0.2196293704742402,1,1,1,10,4,Green Banking Hassle-Free,6,707.9666468048767,4
745269707414,R,Equipment Finance,R,45,96468,2,15,16.924221121653186,0,0.18630254734441978,1,0,1,25,13,Green More Hassle-Free,1,549.6077722416114,3
697950130687,C,Real Estate,C,58,75878,6,15,21.32967969932004,0,0.2932440570096885,0,1,1,15,7,Green Planning Made Easy,8,646.294544098908,8
223496110451,C,Real Estate,C,46,96717,3,67,35.07469659811585,0,0.21150874472635195,0,0,0,14,11,Credit Fitness For a Better Tomorrow,6,785.0025296861162,9
101035610458,R,Personal Loan,R,28,74020,9,41,44.0492641455878,0,0.2631929125857908,1,1,1,14,11,Mobile Loan Bonanza,5,667.7128209876704,2
384753291355,R,Personal Loan,R,29,73876,5,10,21.06070402365799,0,0.13055468329530673,0,0,1,22,1,Small Business Fitness Made Easy,6,852.4985291744719,9
797673263213,C,Equipment Finance,C,66,47964,0,29,28.30514057856529,0,0.1524140706425457,0,1,1,22,11,Student Investment Made Easy,7,560.6405329438081,2
652568129303,C,Line of Credit,C,26,73279,1,79,21.368923144924654,0,0.12780393655251343,1,0,0,17,7,Savings More Hassle-Free,2,866.0715680207339,3
330622697835,C,Real Estate,C,58,73665,2,44,26.60468022495922,0,0.31375875667773123,1,0,1,18,9,Savings Challenge Made Easy,6,576.0531951125942,7
723826624295,R,Real Estate,R,55,73563,12,0,39.2905574045836,0,0.21864441992228986,1,0,0,14,9,Small Business Banking Hassle-Free,7,584.8950214812309,1
950910125421,C,Equipment Finance,C,53,96811,5,83,17.255381727908365,0,0.26730928432197665,0,0,0,27,9,Mobile Relief Made Easy,4,897.3985972957612,5
179559141286,C,Car Loan,C,27,74149,3,23,30.20565713252383,0,0.2395811823209981,0,0,1,20,10,Financial Loan Hassle-Free,4,798.991099235013,6
314653792045,C,Personal Loan,C,38,89969,14,15,25.554357880355106,0,0.2601856364834356,0,1,0,22,9,Credit Fitness Made Easy,9,561.5334648406172,8
325305218192,C,Equipment Finance,C,41,89077,13,28,38.41043923818686,0,0.3332339926822998,1,0,0,22,8,Investing Less 101,2,508.5868523118364,8
632240712000,R,Home Improvement,R,33,73995,12,25,23.339215551864534,0,0.16770056459075916,0,0,0,9,5,Small Business Less 101,3,572.6416781409714,5
307775635652,C,Home Improvement,C,52,96936,8,21,11.005984537063593,0,0.3208901208823886,0,0,1,14,13,Green Loan 101,3,593.4555401193877,9
592977782341,C,Home Improvement,C,33,73647,5,74,9.074568254246207,0,0.3297936040827346,1,0,0,14,8,Financial Less Bonanza,1,823.426782331493,2
671911581489,C,Personal Loan,C,23,50898,1,5,45.90377552082695,0,0.19091372871578183,1,1,1,30,11,Retirement Fitness Hassle-Free,2,633.5843845882238,9
202804798658,C,Equipment Finance,C,64,73012,5,5,42.09512112244049,0,0.2246673566016995,0,0,0,24,9,Student Planning Hassle-Free,6,535.8105815474141,2
531955954267,C,Personal Loan,C,23,51112,14,26,17.91796406422609,0,0.13565620860162605,0,1,0,6,10,Student Planning 101,9,550.3858840409079,9
305382913811,C,Line of Credit,C,24,51659,1,37,15.352226449213353,0,0.1853825485899618,1,0,1,33,7,Credit Banking 101,6,556.2389565853925,8
986905306095,C,Real Estate,C,70,47859,0,54,44.37465276480079,0,0.25817791214224145,0,1,1,20,12,Green Investment Hassle-Free,7,684.5595838194915,5
813578421764,R,Line of credit,R,48,97534,8,29,51.70970027107966,0,0.24726272731243695,1,1,0,33,10,Green Loan Hassle-Free,5,863.5125946436367,2
756065467342,C,Real Estate,C,65,46804,12,6,19.009087229130515,0,0.17082854055571334,0,0,1,14,8,Financial Less Hassle-Free,7,626.8446623487663,7
254180565394,C,Personal Loan,C,32,73348,7,81,32.39432311059466,0,0.10838945900333832,0,1,0,13,8,Investing Lending 101,8,283.55708797665005,5
474337219568,C,Equipment Finance,C,66,46459,11,9,30.92868580594186,0,0.2475098530693282,1,1,1,31,6,Investing Relief 101,4,547.186149755754,8
272522371011,C,Line of Credit,C,18,51032,14,49,51.63075835738712,0,0.12115989310313027,0,1,0,10,10,Investing Challenge Bonanza,6,723.0667912560817,2
599626669724,R,Home Improvement,R,67,47494,10,33,27.953138098090847,0,0.21358627925718154,0,0,0,24,11,Financial Loan Made Easy,6,746.5983548509321,5
871289911606,C,Equipment Finance,C,64,73746,3,37,27.817075489152423,0,0.20620581609559321,1,1,0,16,11,Savings Less Made Easy,7,707.9857388613207,1
170174254008,R,Real Estate,R,65,47063,1,53,46.06136278018467,0,0.28616909041431554,1,1,1,17,8,Retirement Loan Bonanza,3,694.2541439737658,3
432318575496,C,Car Loan,C,27,74872,14,88,32.72786102153727,0,0.18819239358098636,1,1,1,24,4,Green Banking Made Easy,1,637.8801829277468,9
614924115292,C,Home Improvement,C,37,89118,15,34,37.27661156842785,0,0.2389601224264996,0,0,1,33,11,Student More Hassle-Free,6,469.7564566429768,8
818647042032,R,Personal Loan,R,20,50371,15,79,42.56505171998397,1,0.3543691856761144,0,1,0,9,7,Financial Banking 101,8,767.0965673221606,6
970052499470,R,Home Improvement,R,34,73273,15,66,32.58141564987048,0,0.18706942473171428,1,1,1,19,6,Small Business Banking For a Better Tomorrow,8,712.0746434134787,6
516374777655,C,Personal Loan,C,19,51615,9,57,28.31943039503818,0,0.22980572264908877,0,0,0,27,14,Green Fitness Hassle-Free,5,712.1624501748097,7
464813259481,R,Real Estate,R,57,75362,8,81,13.425331319945418,0,0.16710621915084384,0,0,1,13,5,Credit Banking Bonanza,4,632.0102571344115,3
101467219918,R,Home Improvement,R,63,74266,11,78,16.01061252904721,0,0.23256982906901247,0,0,0,5,11,Student Planning For a Better Tomorrow,4,794.2733603065783,7
327129775439,C,Equipment Finance,C,42,89420,0,18,48.97388956994456,0,0.3886654840861301,0,1,1,25,11,Credit Planning For a Better Tomorrow,3,401.76740690560683,7
442811284240,R,Real Estate,R,47,95259,2,8,35.661909894438814,0,0.25981494087716217,0,0,1,23,11,Retirement Banking Hassle-Free,2,739.2983805129597,1
180814679131,R,Real Estate,R,30,73863,1,62,45.62019982671325,0,0.20888233790716904,0,1,0,32,12,Green Planning Hassle-Free,8,524.9125592228726,1
163395038201,C,Real Estate,C,49,96599,4,46,23.239031203919744,0,0.29684638282603976,1,0,0,7,10,Mobile Challenge Bonanza,7,687.39378666758,3
788314884534,C,Home Improvement,C,60,73989,7,0,46.169961748544566,0,0.368774239095241,1,0,0,9,14,Financial Relief For a Better Tomorrow,6,711.6594102754283,6
920229004294,R,Line of credit,R,46,97691,1,30,25.986996665568743,0,0.18957716533265898,1,1,0,29,12,Retirement Rewards For a Better Tomorrow,2,574.3242859220293,3
770741386728,R,Personal Loan,R,36,90500,3,71,16.62792794001903,0,0.3221554506815261,1,0,1,10,12,Mobile Banking Bonanza,1,603.4682399424696,5
294617553509,R,Real Estate,R,65,47977,7,72,23.866679917762966,0,0.2443326720562246,0,0,1,26,12,Financial Loan Bonanza,9,748.3900307491432,4
365336940941,C,Equipment Finance,C,63,74847,6,3,24.08192518410287,0,0.2944319104728045,1,0,0,14,7,Savings Rewards Made Easy,3,923.7723729637067,8
226601374373,R,Real Estate,R,42,90436,13,43,26.34082102780187,0,0.25950763166454943,0,0,1,13,10,Small Business Banking Made Easy,4,635.9051266965681,6
796639317147,C,Line of credit,C,40,89510,14,72,34.02460250010526,0,0.20604058636415523,0,0,1,10,8,Mobile Fitness Bonanza,1,705.5031356491589,5
506871916426,R,Real Estate,R,55,74340,0,65,18.075187606084874,0,0.25501812373339855,1,0,0,11,15,Investing Lending Hassle-Free,7,840.9547559478076,1
957104503665,C,Real Estate,C,67,46282,10,72,14.665018515474618,0,0.1292722167285777,1,0,1,24,10,Student Less Bonanza,8,661.0370240811055,6
438557105076,R,Home Improvement,R,31,74348,10,47,38.96296518361052,0,0.23977512352015862,0,0,0,19,6,Small Business Banking Made Easy,3,518.5698704254767,7
168905402797,R,Real Estate,R,64,74022,11,90,24.878659561206085,0,0.2921132325672806,1,1,1,16,7,Green Rewards 101,1,748.0489167072176,9
426058937057,C,Real Estate,C,41,89256,8,19,18.67834572152018,0,0.2813334002055427,1,0,0,19,8,Green Banking Made Easy,6,891.0987675752757,8
852790793812,C,Equipment Finance,C,53,97774,11,46,10.884370575708559,0,0.25463244015345676,1,1,1,20,9,Savings Lending For a Better Tomorrow,1,589.264814834349,9
371139475878,C,Real Estate,C,41,90068,0,1,34.01396895189362,0,0.31577329881120464,0,0,1,16,9,Student Fitness Made Easy,2,567.4837583105998,5
300462978054,R,Equipment Finance,R,49,95906,5,17,9.492272998734894,0,0.2692024389473989,0,0,0,24,8,Financial Planning Made Easy,6,647.4050668086749,5
851557336127,R,Home Improvement,R,63,74272,7,30,51.19717754117656,0,0.36950036522687807,0,0,0,23,13,Savings Banking Bonanza,3,716.5390391975338,8
435427156697,R,Real Estate,R,61,74693,1,56,10.766824273496436,0,0.22968836367700132,1,1,1,30,12,Credit Loan Made Easy,2,622.7307563301742,1
369115204648,R,Real Estate,R,33,73423,0,9,23.499527907362374,0,0.2878091151390423,0,0,0,8,10,Mobile Challenge For a Better Tomorrow,2,797.1841042931418,3
493698156429,C,Personal Loan,C,30,73961,1,84,35.980891583398986,0,0.2671367675719607,0,0,1,20,10,Student Fitness For a Better Tomorrow,2,598.3798271367918,9
786543738502,C,Home Improvement,C,70,47195,7,1,26.80008093425792,0,0.2072248462789924,0,1,1,31,10,Retirement Loan Made Easy,4,788.1994779368301,2
314546267350,C,Real Estate,C,46,97944,1,48,48.09567973344057,0,0.262733147896411,1,0,0,24,8,Mobile Lending For a Better Tomorrow,1,428.63681996702206,9
476937177279,R,Mortgage,R,49,95252,0,41,10.970839487159957,0,0.24912548494363881,0,0,1,28,9,Student Rewards Hassle-Free,4,467.1872535274251,5
384832122055,C,Personal Loan,C,32,73149,5,47,27.30004594961823,0,0.21775512231542093,0,0,0,19,7,Financial Challenge Made Easy,2,402.3365321594031,4
258019278769,R,Equipment Finance,R,63,74283,10,11,32.70858337417525,0,0.11779189691730116,0,0,0,11,12,Green Planning Bonanza,4,804.2652291126326,9
158425563324,C,Home Improvement,C,37,90038,1,11,37.52379377205937,0,0.2729422585275772,1,1,0,19,7,Green More For a Better Tomorrow,7,733.6291762568673,3
846085637894,R,Home Improvement,R,70,47737,4,90,38.497723612254035,0,0.3802681288563378,0,0,1,22,9,Green Rewards Made Easy,9,625.602036529101,5
923483694305,R,Personal Loan,R,29,73360,5,89,13.819525061676856,0,0.2730336870839162,0,1,0,17,5,Small Business Fitness Bonanza,1,544.5873713190018,6
124969909752,R,Equipment Finance,R,41,90800,0,36,25.194897878350684,0,0.14000878368312109,0,1,0,24,13,Investing Banking For a Better Tomorrow,4,560.0662427426769,7
296726632581,R,Real Estate,R,36,90639,15,41,13.427622083038141,0,0.275317221054942,0,1,0,16,4,Green Investment Hassle-Free,3,711.4943981866942,7
570402058344,C,Home Improvement,C,38,90597,9,75,41.56122489625812,0,0.32615275046672887,1,0,1,31,7,Credit Challenge Hassle-Free,3,536.540668189612,4
422281060254,C,Home Improvement,C,58,74914,7,87,29.110949869635874,0,0.26663434336506336,0,0,1,23,10,Investing Planning Hassle-Free,8,608.9750883189662,6
450135924280,C,Line of credit,C,43,89193,0,49,40.83066914203611,0,0.22732666205820856,0,0,0,17,8,Student Relief 101,4,590.648247557991,3
405110603716,C,Real Estate,C,60,74611,5,38,17.610533866966477,0,0.26347693661872007,0,1,1,26,6,Investing Planning Made Easy,2,725.0672191400478,2
259929677903,R,Mortgage,R,48,97155,9,56,27.87079321132278,0,0.20838246974945349,1,0,1,17,6,Savings Less 101,1,682.5257693814631,5
198360463701,R,Real Estate,R,59,73243,13,55,29.728884896070817,0,0.1890427106514385,1,1,0,14,5,Financial Relief Bonanza,2,599.530579023866,4
693458675760,C,Equipment Finance,C,54,97884,2,38,41.17385618270454,0,0.30970549533326985,0,1,0,21,8,Student Investment 101,7,704.0947380460359,7
739356366224,R,Real Estate,R,52,95364,5,60,41.71242563078731,0,0.2153497310051705,1,1,1,17,11,Credit Relief Bonanza,7,717.5588520281937,7
450122495580,R,Personal Loan,R,33,73917,7,68,47.58217231641743,0,0.26971418010402737,0,0,1,16,12,Savings Banking Made Easy,3,739.6771225161294,8
309575881776,R,Real Estate,R,60,73042,4,16,42.39891582141102,0,0.1043360726351999,0,1,1,16,11,Green Less Hassle-Free,4,729.1201938491122,3
778938603237,C,Home Improvement,C,32,74427,10,69,35.437170004227966,0,0.2856917065291855,0,0,1,18,11,Small Business More 101,3,778.8260036067172,3
440965569550,R,Real Estate,R,51,95875,5,58,50.70772049605207,0,0.25087105439197394,1,1,1,19,11,Green Loan Made Easy,3,708.4461423064831,4
428270981919,C,Real Estate,C,57,75720,3,60,45.29267367026343,0,0.29640039834447973,0,1,0,15,10,Investing Loan 101,7,741.1709335972296,2
537099301775,C,Equipment Finance,C,57,74818,11,63,22.67401420988042,1,0.3761893340921707,1,1,0,27,10,Investing Planning For a Better Tomorrow,8,555.3713673017578,9
965969365004,C,Home Improvement,C,66,47409,13,79,34.62220785162353,1,0.3373471046370533,1,0,0,19,9,Student More 101,2,567.1139596091257,3
887908848703,C,Real Estate,C,52,96552,5,33,42.909606802504136,0,0.34582580077096664,0,1,1,21,12,Student Challenge Made Easy,1,679.9183152068637,1
263020852258,R,Equipment Finance,R,52,96425,2,52,25.898644421654012,0,0.2604881871121846,1,1,0,26,13,Financial More Hassle-Free,5,799.0315034067671,7
515219646906,C,Equipment Finance,C,50,97972,13,83,45.23367121129548,1,0.373528311679301,0,1,0,33,12,Credit Less Bonanza,8,587.2620228392525,8
604866003510,C,Equipment Finance,C,53,97382,3,15,12.544576637590318,0,0.22671573030389242,1,1,0,15,10,Green Investment Bonanza,4,901.5833844869536,7
785883511990,R,Real Estate,R,61,73491,5,47,33.70769872160942,0,0.26498067369692146,1,1,0,9,5,Credit More For a Better Tomorrow,6,723.7209284356571,2
719814279859,C,Real Estate,C,67,46071,7,23,18.188006942518502,0,0.3270517485863621,1,1,1,18,12,Small Business Fitness 101,4,623.8833908518336,9
520004610970,R,Real Estate,R,31,73068,0,0,26.248609144511885,0,0.17548781455757423,1,1,0,16,9,Credit Relief Hassle-Free,2,689.9291833611899,6
487714351516,C,Real Estate,C,60,74223,7,48,13.406544217306426,0,0.22224927239696032,0,0,1,22,10,Small Business Less Bonanza,1,842.7309321234015,3
987787155612,R,Home Improvement,R,65,46802,0,19,20.096989968809762,0,0.15750194998784003,1,0,0,25,9,Mobile More Made Easy,4,850.8863771093639,6
508620224324,C,Car Loan,C,19,51320,3,41,20.76325489556371,0,0.29163275862506716,1,1,0,23,12,Financial More Made Easy,8,653.1311198536275,5
422514101334,C,Home Improvement,C,63,75480,11,30,12.50492414310865,0,0.253454669519781,1,1,0,23,8,Credit Planning For a Better Tomorrow,6,660.7265040502323,5
383147032390,C,Equipment Finance,C,56,73509,7,5,44.06437710036034,0,0.23140502851756178,0,1,1,20,12,Investing Loan Made Easy,3,826.4845830007691,3
162137504934,R,Home Improvement,R,65,47078,8,17,18.695425734392927,0,0.2554517218936344,0,0,0,18,5,Credit Planning For a Better Tomorrow,6,620.3604760316737,4
509026213235,R,Equipment Finance,R,66,47370,7,83,35.06947177587651,0,0.32424278710457244,1,0,1,15,7,Green Investment Bonanza,4,707.2453967064606,2
536168907487,R,Real Estate,R,64,74498,13,42,19.67618239673137,0,0.28121627672688865,0,0,0,16,15,Retirement Relief Made Easy,2,906.2937554089817,5
628210547311,C,Home Improvement,C,61,74770,15,3,32.236725278936284,0,0.3566749617268865,1,0,0,37,11,Investing Banking For a Better Tomorrow,6,584.434837500099,6
459765382001,R,Line of Credit,R,22,51393,10,38,29.931688552775274,0,0.26852672094450813,1,1,1,31,7,Green Fitness For a Better Tomorrow,3,636.975623719402,7
351566972475,R,Equipment Finance,R,66,47137,6,75,23.862524825415925,0,0.1407594823653624,0,0,0,10,12,Credit Planning For a Better Tomorrow,6,784.1759527870969,3
301442568052,R,Personal Loan,R,38,90664,9,76,20.863524217953405,0,0.12110268926337892,0,0,1,20,10,Investing Loan Made Easy,2,632.7049911869784,5
998447919887,R,Personal Loan,R,30,74219,3,12,43.30826603025322,0,0.13693886853429954,0,0,1,30,11,Investing Banking Bonanza,3,661.9835908987042,9
937318177402,C,Home Improvement,C,67,46181,2,74,38.25522298650915,0,0.2702671431685462,0,0,0,16,11,Small Business Planning For a Better Tomorrow,2,638.5942475772165,6
393250847909,R,Equipment Finance,R,50,96613,7,49,24.100893141717524,0,0.2546002607322459,0,1,0,33,8,Savings Banking Hassle-Free,4,674.6244818025393,7
530121530144,C,Real Estate,C,61,75873,14,64,15.374250626215591,0,0.2295477717707004,1,1,0,22,8,Savings Banking Hassle-Free,8,667.7734239894107,5
608158601045,R,Personal Loan,R,37,89132,5,51,26.31634961741615,0,0.22020046039302119,0,0,1,15,6,Investing Planning Made Easy,7,641.1894470827891,3
757755684370,R,Personal Loan,R,39,90560,15,3,11.56896356410093,0,0.25955384423568595,0,0,1,23,10,Mobile Investment For a Better Tomorrow,3,645.7325752906627,2
629331972901,R,Equipment Finance,R,60,74038,12,35,23.63599301515007,0,0.28074585422286374,0,1,0,16,9,Small Business Rewards 101,1,505.8018248872753,1
688927365659,C,Line of Credit,C,20,50950,7,1,20.68680402342622,0,0.2972876196038905,1,0,0,24,15,Green Challenge 101,4,721.8167737688472,6
451058486571,C,Real Estate,C,64,73737,3,28,16.88082013644744,0,0.2229810978215267,1,0,1,16,5,Green Investment Hassle-Free,8,575.9371305126922,9
738689649407,C,Equipment Finance,C,51,97276,7,26,22.968942587019683,0,0.2085843346250863,1,0,1,20,6,Mobile Relief Bonanza,6,584.8266319466286,5
183069707004,C,Line of credit,C,48,97923,2,45,29.12737348265955,0,0.17418518751847797,0,1,0,18,8,Student Less Bonanza,3,854.0985102167998,6
828921717811,R,Equipment Finance,R,62,74460,5,39,47.50843510885626,0,0.09229812286904898,0,0,1,10,2,Retirement Investment Hassle-Free,1,725.6060046871745,1
770230109156,C,Equipment Finance,C,51,96760,3,85,23.629967831045498,0,0.2913048171113227,1,1,1,16,0,Mobile Loan Made Easy,3,609.3808545468625,5
892330754182,R,Real Estate,R,61,75386,15,56,33.84531167349783,1,0.298230773129598,0,1,0,26,6,Retirement Loan Made Easy,3,526.9779468900385,8
985338199783,C,Home Improvement,C,31,73245,5,83,27.082458732378438,0,0.3928119527564694,1,1,0,3,11,Retirement Loan Hassle-Free,8,766.6019519009706,7
733384178447,R,Mortgage,R,40,90440,0,43,35.365008948229736,0,0.30764299044682325,1,0,1,19,14,Investing Relief 101,3,539.0251225806735,3
681085364313,C,Line of credit,C,42,89618,12,80,22.59306065775837,0,0.27093093430028203,0,0,0,11,8,Financial Challenge Hassle-Free,1,627.6241533017317,9
669183381026,R,Personal Loan,R,27,73840,8,82,20.240783027894366,0,0.24661569154721197,1,0,1,7,5,Savings Rewards 101,2,827.9821515455142,9
903539200106,R,Equipment Finance,R,59,75140,15,66,26.681844205692062,0,0.15779566221337843,1,1,0,18,14,Small Business Challenge 101,4,767.4445038024643,8
705783920687,C,Line of credit,C,41,89302,9,47,39.29990201439108,0,0.13961398948016585,0,0,1,17,8,Student Less For a Better Tomorrow,3,610.5916329663787,9
938708167200,C,Real Estate,C,50,96976,5,84,12.623522595731279,0,0.27271089049696934,0,0,1,15,15,Student Relief Hassle-Free,4,682.8090071651644,4
567211408851,R,Real Estate,R,37,89981,6,87,19.944642982730514,0,0.23758994856930657,0,1,1,25,9,Green Banking Bonanza,8,755.5878849385276,3
582574333896,R,Home Improvement,R,61,75671,6,17,15.150711664287797,0,0.32558618250714,1,0,0,21,10,Investing Loan For a Better Tomorrow,2,451.6974952268887,7
868738353663,R,Real Estate,R,60,74651,6,75,12.578149724882081,0,0.35036326256552747,0,0,0,8,6,Financial More Made Easy,9,628.7155025638147,7
785416984364,R,Line of credit,R,46,97264,14,52,7.972098541082377,0,0.25032693675815165,0,0,1,14,10,Investing Challenge Bonanza,6,713.6026138731818,3
399470398890,R,Real Estate,R,47,95438,2,14,48.8169005117265,0,0.06669674037871423,0,0,1,26,10,Green Relief Hassle-Free,3,791.1484576909714,1
809645208057,C,Home Improvement,C,65,46620,13,36,46.79443396874248,0,0.24322328507846497,0,1,1,15,7,Financial Fitness Hassle-Free,6,687.4846832858224,8
363545607144,C,Real Estate,C,65,47865,6,88,38.466082638723194,0,0.22151059634107806,0,1,0,19,14,Student Banking 101,6,557.827100879276,5
416223749953,C,Personal Loan,C,32,74019,13,46,34.6768562506796,0,0.18680218989283962,1,1,1,17,8,Savings Banking 101,7,406.0001694056522,9
374238656490,R,Equipment Finance,R,63,75390,12,80,24.602479984832236,1,0.3074046464269238,0,1,0,11,10,Small Business Fitness 101,7,615.1107766121246,2
861525776983,R,Line of credit,R,44,89112,9,42,36.47380466556999,0,0.23994282546935525,0,1,0,29,13,Small Business Planning 101,3,882.8258648508214,2
104993424157,R,Line of credit,R,45,96249,10,70,39.91361951162406,0,0.28651738606795474,0,0,1,14,6,Mobile Rewards Hassle-Free,9,635.4956842328085,6
743252813839,C,Home Improvement,C,54,97352,10,60,9.663673447984056,0,0.3969968643405386,0,0,0,14,7,Savings Fitness For a Better Tomorrow,9,785.7930975480326,5
